source_book,source_ref,source_idx,target_book,target_ref_window,target_start_idx,target_window_n_verses,score,cheap_score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens
Luke,Luke 5:21,235,John,John 6:60-6:61,272,2,0.1111,0.0929,0.1212,0.1212,0.0556,0.0,4,0.2353,2,τισ δυναται,4,δυναται εστιν ουτοσ τισ
Luke,Luke 5:22,236,John,John 20:10-20:10,832,1,0.2306,0.1446,0.1667,0.1667,0.1667,0.0,2,0.5,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:22,236,John,John 7:50-7:50,333,1,0.16,0.1245,0.1429,0.1429,0.1333,0.0,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:22,236,John,John 11:46-11:46,524,1,0.1086,0.1203,0.1875,0.1875,0.0,0.0,1,0.1111,1,ιησουσ,3,ιησουσ προσ τουσ
Luke,Luke 5:22,236,John,John 6:17-6:17,229,1,0.122,0.101,0.1304,0.1304,0.08,0.0,2,0.2,2,προσ αυτουσ,3,αυτουσ ιησουσ προσ
Luke,Luke 5:22,236,John,John 18:29-18:29,769,1,0.1202,0.0993,0.1111,0.1111,0.1111,0.0,2,0.2,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:23,237,John,John 5:8-5:8,173,1,0.15,0.1247,0.1818,0.1818,0.0,0.0,2,0.3333,1,εγειρε,2,εγειρε περιπατει
Luke,Luke 5:23,237,John,John 5:12-5:12,177,1,0.1308,0.1098,0.1667,0.1667,0.0,0.0,2,0.2857,1,εστιν,2,εστιν περιπατει
Luke,Luke 5:23,237,John,John 5:8-5:10,173,3,0.1035,0.0782,0.12,0.12,0.0,0.0,2,0.25,1,εστιν,3,εγειρε εστιν περιπατει
Luke,Luke 5:23,237,John,John 5:11-5:12,176,2,0.0967,0.0689,0.1053,0.1053,0.0,0.0,2,0.25,1,εστιν,2,εστιν περιπατει
Luke,Luke 5:23,237,John,John 5:8-5:9,173,2,0.0957,0.0686,0.1,0.1,0.0,0.0,2,0.25,1,εγειρε,2,εγειρε περιπατει
Luke,Luke 5:24,238,John,John 5:26-5:27,191,2,0.1056,0.1117,0.1429,0.1481,0.0606,0.0,2,0.1176,2,υιοσ ανθρωπου,4,ανθρωπου εξουσιαν εχει υιοσ
Luke,Luke 5:24,238,John,John 8:34-8:35,370,2,0.1085,0.1111,0.1724,0.1786,0.0,0.0,3,0.1765,1,υιοσ,5,αμαρτιασ εισ λεγω τησ υιοσ
Luke,Luke 5:24,238,John,John 5:27-5:27,192,1,0.1403,0.1097,0.1364,0.1364,0.087,0.0,2,0.25,2,υιοσ ανθρωπου,3,ανθρωπου εξουσιαν υιοσ
Luke,Luke 5:24,238,John,John 5:25-5:27,190,3,0.1058,0.1086,0.1538,0.1579,0.0417,0.0,2,0.1176,2,υιοσ ανθρωπου,6,ανθρωπου εξουσιαν εχει λεγω τησ υιοσ
Luke,Luke 5:24,238,John,John 3:13-3:13,89,1,0.1398,0.1076,0.1364,0.1429,0.087,0.0,2,0.25,2,υιοσ ανθρωπου,3,ανθρωπου εισ υιοσ
Luke,Luke 5:25,239,John,John 7:53-7:53,336,1,0.2224,0.1331,0.1538,0.1538,0.1538,0.0,2,0.5,2,εισ οικον,2,εισ οικον
Luke,Luke 5:25,239,John,John 4:3-4:3,115,1,0.1905,0.1243,0.1429,0.1429,0.1429,0.0,2,0.4,2,απηλθεν εισ,2,απηλθεν εισ
Luke,Luke 5:25,239,John,John 7:53-8:1,336,2,0.132,0.1093,0.125,0.125,0.1111,0.0,2,0.2222,2,εισ οικον,2,εισ οικον
Luke,Luke 5:25,239,John,John 4:28-4:28,140,1,0.1261,0.099,0.1111,0.1111,0.1111,0.0,2,0.2222,2,απηλθεν εισ,2,απηλθεν εισ
Luke,Luke 5:25,239,John,John 4:3-4:4,115,2,0.1259,0.0987,0.1111,0.1111,0.1111,0.0,2,0.2222,2,απηλθεν εισ,2,απηλθεν εισ
Luke,Luke 5:26,240,John,John 18:40-19:1,780,2,0.0722,0.0712,0.1053,0.1111,0.0,0.0,1,0.1,1,ελαβεν,2,ελαβεν λεγοντεσ
Luke,Luke 5:26,240,John,John 19:1-19:1,781,1,0.1178,0.0503,0.0769,0.0769,0.0,0.0,1,0.3333,1,ελαβεν,1,ελαβεν
Luke,Luke 5:26,240,John,John 18:39-19:1,779,3,0.0558,0.0488,0.0741,0.0769,0.0,0.0,1,0.0909,1,ελαβεν,2,ελαβεν λεγοντεσ
Luke,Luke 5:26,240,John,John 18:40-19:2,780,3,0.0545,0.047,0.0714,0.0741,0.0,0.0,1,0.0909,1,ελαβεν,2,ελαβεν λεγοντεσ
Luke,Luke 5:26,240,John,John 1:2-1:2,2,1,0.094,0.0462,0.0714,0.0714,0.0,0.0,1,0.25,1,θεον,1,θεον
Luke,Luke 5:27,241,John,John 21:19-21:19,872,1,0.1236,0.1052,0.1176,0.1176,0.1111,0.0,2,0.2,2,αυτω ακολουθει,2,ακολουθει αυτω
Luke,Luke 5:27,241,John,John 10:4-10:4,440,1,0.1207,0.1003,0.1111,0.1111,0.1111,0.0,2,0.2,2,αυτω ακολουθει,2,ακολουθει αυτω
Luke,Luke 5:27,241,John,John 3:10-3:10,86,1,0.0929,0.0844,0.1333,0.1333,0.0,0.0,1,0.1429,1,ταυτα,2,αυτω ταυτα
Luke,Luke 5:27,241,John,John 3:9-3:9,85,1,0.0929,0.0843,0.1333,0.1333,0.0,0.0,1,0.1429,1,ταυτα,2,αυτω ταυτα
Luke,Luke 5:27,241,John,John 21:22-21:22,875,1,0.1049,0.0822,0.125,0.125,0.0,0.0,2,0.25,1,αυτω,2,ακολουθει αυτω
Luke,Luke 5:28,242,John,John 6:2-6:2,214,1,0.2525,0.1755,0.2,0.2,0.2,0.0,2,0.5,2,ηκολουθει αυτω,2,αυτω ηκολουθει
Luke,Luke 5:28,242,John,John 6:2-6:3,214,2,0.2003,0.1032,0.1176,0.1176,0.1176,0.0,2,0.5,2,ηκολουθει αυτω,2,αυτω ηκολουθει
Luke,Luke 5:28,242,John,John 6:1-6:2,213,2,0.194,0.0941,0.1111,0.1111,0.1,0.0,2,0.5,2,ηκολουθει αυτω,2,αυτω ηκολουθει
Luke,Luke 5:28,242,John,John 1:4-1:4,4,1,0.1231,0.0884,0.1429,0.1429,0.0,0.0,1,0.25,1,αυτω,1,αυτω
Luke,Luke 5:28,242,John,John 6:2-6:4,214,3,0.186,0.0834,0.0952,0.0952,0.0952,0.0,2,0.5,2,ηκολουθει αυτω,2,αυτω ηκολουθει
Luke,Luke 5:29,243,John,John 6:2-6:2,214,1,0.175,0.1323,0.1667,0.1667,0.1053,0.0,3,0.375,2,οχλοσ πολυσ,3,αυτω οχλοσ πολυσ
Luke,Luke 5:29,243,John,John 6:2-6:3,214,2,0.118,0.0977,0.12,0.12,0.0769,0.0,3,0.2308,2,οχλοσ πολυσ,3,αυτω οχλοσ πολυσ
Luke,Luke 5:29,243,John,John 6:1-6:2,213,2,0.1144,0.0915,0.1154,0.1154,0.069,0.0,3,0.2308,2,οχλοσ πολυσ,3,αυτω οχλοσ πολυσ
Luke,Luke 5:29,243,John,John 12:12-12:12,547,1,0.1063,0.0871,0.0952,0.0952,0.0909,0.0,2,0.1818,2,οχλοσ πολυσ,2,οχλοσ πολυσ
Luke,Luke 5:29,243,John,John 6:2-6:4,214,3,0.1087,0.0836,0.1034,0.1034,0.0667,0.0,3,0.2308,2,οχλοσ πολυσ,3,αυτω οχλοσ πολυσ
Luke,Luke 5:30,244,John,John 9:13-9:13,408,1,0.1669,0.115,0.1333,0.1333,0.1333,0.0,2,0.3333,2,προσ τουσ,2,προσ τουσ
Luke,Luke 5:30,244,John,John 8:3-8:3,339,1,0.1128,0.1092,0.1667,0.1667,0.0,0.0,2,0.2,1,φαρισαιοι,3,γραμματεισ προσ φαρισαιοι
Luke,Luke 5:30,244,John,John 11:46-11:46,524,1,0.1256,0.098,0.1111,0.1111,0.1111,0.0,2,0.2222,2,προσ τουσ,2,προσ τουσ
Luke,Luke 5:30,244,John,John 7:45-7:45,328,1,0.1254,0.0976,0.1111,0.1111,0.1111,0.0,2,0.2222,2,προσ τουσ,2,προσ τουσ
Luke,Luke 5:30,244,John,John 7:45-7:47,328,3,0.1113,0.0921,0.12,0.12,0.069,0.0,2,0.1818,2,προσ τουσ,3,προσ τουσ φαρισαιοι
Luke,Luke 5:31,245,John,John 20:10-20:10,832,1,0.2223,0.133,0.1538,0.1538,0.1538,0.0,2,0.5,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:31,245,John,John 7:50-7:50,333,1,0.1541,0.1159,0.1333,0.1333,0.125,0.0,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:31,245,John,John 4:48-4:48,160,1,0.167,0.115,0.1333,0.1333,0.1333,0.0,2,0.3333,2,ιησουσ προσ,2,ιησουσ προσ
Luke,Luke 5:31,245,John,John 7:49-7:50,332,2,0.1247,0.1123,0.1429,0.1429,0.087,0.0,2,0.1818,2,προσ αυτουσ,3,αλλα αυτουσ προσ
Luke,Luke 5:31,245,John,John 2:2-2:3,53,2,0.1166,0.0995,0.15,0.1579,0.0,0.0,3,0.2727,1,ιησουσ,3,εχουσιν ιησουσ προσ
Luke,Luke 5:32,246,John,John 15:21-15:21,675,1,0.1229,0.0979,0.1538,0.1538,0.0,0.0,2,0.2857,1,αλλα,2,αλλα εισ
Luke,Luke 5:32,246,John,John 17:20-17:20,734,1,0.1228,0.0976,0.1538,0.1538,0.0,0.0,2,0.2857,1,αλλα,2,αλλα εισ
Luke,Luke 5:32,246,John,John 12:44-12:44,579,1,0.1228,0.0943,0.1538,0.1538,0.0,0.0,2,0.2857,1,αλλα,2,αλλα εισ
Luke,Luke 5:32,246,John,John 16:28-16:28,709,1,0.12,0.0928,0.1429,0.1429,0.0,0.0,2,0.2857,1,εληλυθα,2,εισ εληλυθα
Luke,Luke 5:32,246,John,John 12:46-12:46,581,1,0.1198,0.0924,0.1429,0.1429,0.0,0.0,2,0.2857,1,εληλυθα,2,εισ εληλυθα
Luke,Luke 5:33,247,John,John 20:10-20:10,832,1,0.1615,0.0886,0.1429,0.1429,0.0,0.0,2,0.5,1,προσ,2,μαθηται προσ
Luke,Luke 5:33,247,John,John 12:19-12:19,554,1,0.1056,0.0848,0.0952,0.0952,0.0952,0.0,2,0.1818,2,ειπαν προσ,2,ειπαν προσ
Luke,Luke 5:33,247,John,John 11:12-11:12,490,1,0.1213,0.08,0.125,0.125,0.0,0.0,2,0.3333,1,ειπαν,2,ειπαν μαθηται
Luke,Luke 5:33,247,John,John 11:46-11:46,524,1,0.0827,0.0779,0.1053,0.1667,0.0,0.0,1,0.1111,1,ειπαν,2,ειπαν προσ
Luke,Luke 5:33,247,John,John 4:33-4:33,145,1,0.0792,0.071,0.1111,0.1111,0.0,0.0,1,0.125,1,προσ,2,μαθηται προσ
Luke,Luke 5:34,248,John,John 20:10-20:10,832,1,0.2223,0.133,0.1538,0.1538,0.1538,0.0,2,0.5,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:34,248,John,John 7:50-7:50,333,1,0.154,0.1158,0.1333,0.1333,0.125,0.0,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:34,248,John,John 9:12-9:13,407,2,0.1007,0.0962,0.15,0.15,0.0,0.0,2,0.1818,1,προσ,3,εστιν προσ τουσ
Luke,Luke 5:34,248,John,John 18:29-18:29,769,1,0.1164,0.0935,0.1053,0.1053,0.1053,0.0,2,0.2,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:34,248,John,John 20:9-20:10,831,2,0.1163,0.0933,0.1053,0.1053,0.1053,0.0,2,0.2,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:35,249,John,John 13:19-13:19,604,1,0.0795,0.0781,0.1176,0.1176,0.0,0.0,1,0.1111,1,οταν,2,απ οταν
Luke,Luke 5:35,249,John,John 13:19-13:20,604,2,0.0632,0.0552,0.087,0.087,0.0,0.0,1,0.1,1,οταν,2,απ οταν
Luke,Luke 5:35,249,John,John 8:28-8:28,364,1,0.0767,0.0546,0.0833,0.0833,0.0,0.0,2,0.2,1,οταν,2,απ οταν
Luke,Luke 5:35,249,John,John 10:4-10:5,440,2,0.0759,0.0525,0.08,0.087,0.0,0.0,2,0.2,1,οταν,2,απ οταν
Luke,Luke 5:35,249,John,John 15:26-15:27,680,2,0.0738,0.0494,0.0769,0.0769,0.0,0.0,2,0.2,1,οταν,2,απ οταν
Luke,Luke 5:36,250,John,John 20:10-20:10,832,1,0.1957,0.0946,0.1111,0.1333,0.1,0.0,2,0.5,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:36,250,John,John 7:50-7:50,333,1,0.1342,0.0856,0.1,0.1176,0.087,0.0,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:36,250,John,John 18:29-18:29,769,1,0.1028,0.0721,0.0833,0.0952,0.0769,0.0,2,0.2,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:36,250,John,John 20:9-20:10,831,2,0.1027,0.072,0.0833,0.0952,0.0769,0.0,2,0.2,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:36,250,John,John 8:7-8:7,343,1,0.0903,0.0668,0.0769,0.087,0.0714,0.0,2,0.1667,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 5:37,251,John,John 13:5-13:5,590,1,0.0929,0.0748,0.1154,0.12,0.0,0.0,3,0.2308,1,βαλλει,3,βαλλει εισ τουσ
Luke,Luke 5:37,251,John,John 7:4-7:5,287,2,0.0707,0.0682,0.1034,0.1111,0.0,0.0,2,0.125,1,ουδεισ,3,αυτοσ εισ ουδεισ
Luke,Luke 5:37,251,John,John 13:5-13:6,590,2,0.0727,0.0599,0.0909,0.0968,0.0,0.0,3,0.1765,1,βαλλει,3,βαλλει εισ τουσ
Luke,Luke 5:37,251,John,John 13:4-13:5,589,2,0.0713,0.0583,0.0882,0.0938,0.0,0.0,3,0.1765,1,βαλλει,3,βαλλει εισ τουσ
Luke,Luke 5:37,251,John,John 3:13-3:13,89,1,0.0904,0.0581,0.0909,0.1,0.0,0.0,2,0.25,1,ουδεισ,2,εισ ουδεισ
Luke,Luke 5:38,252,John,John 15:21-15:21,675,1,0.1229,0.0979,0.1538,0.1538,0.0,0.0,2,0.2857,1,αλλα,2,αλλα εισ
Luke,Luke 5:38,252,John,John 17:20-17:20,734,1,0.1228,0.0976,0.1538,0.1538,0.0,0.0,2,0.2857,1,αλλα,2,αλλα εισ
Luke,Luke 5:38,252,John,John 12:44-12:44,579,1,0.1228,0.0943,0.1538,0.1538,0.0,0.0,2,0.2857,1,αλλα,2,αλλα εισ
Luke,Luke 5:38,252,John,John 7:10-7:10,293,1,0.0926,0.0829,0.1333,0.1333,0.0,0.0,1,0.1429,1,αλλα,2,αλλα εισ
Luke,Luke 5:38,252,John,John 18:28-18:28,768,1,0.0924,0.0817,0.1333,0.1333,0.0,0.0,1,0.1429,1,αλλα,2,αλλα εισ
Luke,Luke 5:39,253,John,John 10:29-10:29,465,1,0.0888,0.0863,0.1333,0.1333,0.0,0.0,1,0.125,1,ουδεισ,2,εστιν ουδεισ
Luke,Luke 5:39,253,John,John 10:29-10:30,465,2,0.0852,0.0804,0.125,0.125,0.0,0.0,1,0.125,1,ουδεισ,2,εστιν ουδεισ
Luke,Luke 5:39,253,John,John 7:27-7:27,310,1,0.104,0.0788,0.125,0.125,0.0,0.0,2,0.25,1,ουδεισ,2,εστιν ουδεισ
Luke,Luke 5:39,253,John,John 21:12-21:12,865,1,0.098,0.071,0.1111,0.1111,0.0,0.0,2,0.25,1,ουδεισ,2,εστιν ουδεισ
Luke,Luke 5:39,253,John,John 3:32-3:33,108,2,0.0978,0.0701,0.1111,0.1111,0.0,0.0,2,0.25,1,ουδεισ,2,εστιν ουδεισ
Luke,Luke 6:1,254,John,John 20:25-20:25,847,1,0.1159,0.0869,0.1111,0.1111,0.0625,0.0,3,0.25,2,ταισ χερσιν,3,μαθηται ταισ χερσιν
Luke,Luke 6:1,254,John,John 6:16-6:16,228,1,0.1209,0.0792,0.125,0.125,0.0,0.0,2,0.3333,1,εγενετο,2,εγενετο μαθηται
Luke,Luke 6:1,254,John,John 10:19-10:19,455,1,0.1078,0.0743,0.1176,0.1176,0.0,0.0,2,0.2857,1,εγενετο,2,εγενετο τουσ
Luke,Luke 6:1,254,John,John 20:24-20:25,846,2,0.102,0.067,0.0857,0.0857,0.0488,0.0,3,0.25,2,ταισ χερσιν,3,μαθηται ταισ χερσιν
Luke,Luke 6:1,254,John,John 20:23-20:25,845,3,0.095,0.0569,0.0732,0.0732,0.0417,0.0,3,0.25,2,ταισ χερσιν,3,μαθηται ταισ χερσιν
Luke,Luke 6:2,255,John,John 11:46-11:46,524,1,0.1348,0.1112,0.1429,0.2308,0.0,0.0,2,0.2857,1,τινεσ,2,ειπαν τινεσ
Luke,Luke 6:2,255,John,John 11:37-11:37,515,1,0.1163,0.0875,0.1333,0.1333,0.0,0.0,2,0.2857,1,τινεσ,2,ειπαν τινεσ
Luke,Luke 6:2,255,John,John 1:22-1:22,22,1,0.1152,0.0861,0.1333,0.1333,0.0,0.0,2,0.2857,1,ειπαν,2,ειπαν τοισ
Luke,Luke 6:2,255,John,John 1:24-1:25,24,2,0.1129,0.0823,0.125,0.125,0.0,0.0,2,0.2857,1,φαρισαιων,2,ειπαν φαρισαιων
Luke,Luke 6:2,255,John,John 2:16-2:16,67,1,0.0908,0.081,0.125,0.125,0.0,0.0,1,0.1429,1,ποιειτε,2,ποιειτε τοισ
Luke,Luke 6:3,256,John,John 6:17-6:17,229,1,0.1364,0.1124,0.1111,0.1111,0.1379,0.0741,3,0.2143,3,προσ αυτουσ ιησουσ,3,αυτουσ ιησουσ προσ
Luke,Luke 6:3,256,John,John 20:10-20:10,832,1,0.2043,0.1082,0.125,0.125,0.125,0.0,2,0.5,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 6:3,256,John,John 11:46-11:46,524,1,0.11,0.0968,0.15,0.15,0.0,0.0,2,0.2222,1,προσ,3,εποιησεν ιησουσ προσ
Luke,Luke 6:3,256,John,John 7:50-7:50,333,1,0.1407,0.0966,0.1111,0.1111,0.1053,0.0,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 6:3,256,John,John 6:17-6:18,229,2,0.1235,0.0942,0.0938,0.0938,0.1176,0.0625,3,0.2143,3,προσ αυτουσ ιησουσ,3,αυτουσ ιησουσ προσ
Luke,Luke 6:4,257,John,John 19:9-19:9,789,1,0.1437,0.1004,0.125,0.1304,0.0769,0.0,3,0.3333,2,εισηλθεν εισ,3,εδωκεν εισ εισηλθεν
Luke,Luke 6:4,257,John,John 6:11-6:12,223,2,0.0977,0.0925,0.1212,0.1212,0.0541,0.0,3,0.1579,2,τουσ αρτουσ,4,αρτουσ τοισ τουσ ωσ
Luke,Luke 6:4,257,John,John 6:11-6:11,223,1,0.1164,0.088,0.1111,0.1111,0.069,0.0,3,0.25,2,τουσ αρτουσ,3,αρτουσ τοισ τουσ
Luke,Luke 6:4,257,John,John 7:53-7:53,336,1,0.1876,0.0853,0.1,0.1,0.0952,0.0,2,0.5,2,εισ οικον,2,εισ οικον
Luke,Luke 6:4,257,John,John 7:52-7:53,335,2,0.0922,0.0848,0.1071,0.1071,0.0625,0.0,2,0.1333,2,εισ οικον,3,εισ οικον τησ
Luke,Luke 6:5,258,John,John 5:27-5:27,192,1,0.2368,0.2173,0.2727,0.2727,0.1667,0.0,2,0.3333,2,υιοσ ανθρωπου,3,ανθρωπου εστιν υιοσ
Luke,Luke 6:5,258,John,John 12:23-12:23,558,1,0.2613,0.2161,0.2727,0.2727,0.1667,0.0,3,0.5,2,υιοσ ανθρωπου,3,ανθρωπου αυτοισ υιοσ
Luke,Luke 6:5,258,John,John 21:12-21:12,865,1,0.2201,0.156,0.2,0.2,0.125,0.0,3,0.5,2,κυριοσ εστιν,3,αυτοισ εστιν κυριοσ
Luke,Luke 6:5,258,John,John 3:13-3:13,89,1,0.1929,0.1528,0.1667,0.1818,0.1667,0.0,2,0.3333,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ
Luke,Luke 6:5,258,John,John 17:10-17:10,724,1,0.1368,0.1408,0.2222,0.2222,0.0,0.0,1,0.1667,1,αυτοισ,2,αυτοισ εστιν
Luke,Luke 6:6,259,John,John 5:5-5:5,170,1,0.1334,0.0991,0.1111,0.1111,0.1111,0.0,2,0.25,2,ανθρωποσ εκει,2,ανθρωποσ εκει
Luke,Luke 6:6,259,John,John 10:42-10:42,478,1,0.1615,0.0885,0.1429,0.1429,0.0,0.0,2,0.5,1,εισ,2,εισ εκει
Luke,Luke 6:6,259,John,John 3:4-3:4,80,1,0.0802,0.0879,0.1364,0.1364,0.0,0.0,1,0.0833,1,εισελθειν,3,ανθρωποσ εισ εισελθειν
Luke,Luke 6:6,259,John,John 2:1-2:2,52,2,0.0891,0.0825,0.125,0.1364,0.0,0.0,2,0.1667,1,εγενετο,3,εγενετο εισ εκει
Luke,Luke 6:6,259,John,John 3:5-3:5,81,1,0.0988,0.0807,0.0909,0.0909,0.087,0.0,2,0.1667,2,εισελθειν εισ,2,εισ εισελθειν
Luke,Luke 6:7,260,John,John 8:3-8:3,339,1,0.1567,0.1191,0.1333,0.1333,0.1333,0.0,2,0.2857,2,γραμματεισ φαρισαιοι,2,γραμματεισ φαρισαιοι
Luke,Luke 6:7,260,John,John 8:3-8:4,339,2,0.1248,0.0737,0.0833,0.0833,0.0833,0.0,2,0.2857,2,γραμματεισ φαρισαιοι,2,γραμματεισ φαρισαιοι
Luke,Luke 6:7,260,John,John 8:2-8:3,338,2,0.1227,0.0708,0.08,0.08,0.08,0.0,2,0.2857,2,γραμματεισ φαρισαιοι,2,γραμματεισ φαρισαιοι
Luke,Luke 6:7,260,John,John 8:1-8:3,337,3,0.1152,0.0602,0.069,0.069,0.0667,0.0,2,0.2857,2,γραμματεισ φαρισαιοι,2,γραμματεισ φαρισαιοι
Luke,Luke 6:7,260,John,John 7:47-7:47,330,1,0.09,0.0599,0.0909,0.0909,0.0,0.0,1,0.2,1,φαρισαιοι,1,φαρισαιοι
Luke,Luke 6:8,261,John,John 6:6-6:6,218,1,0.1549,0.0992,0.1111,0.1111,0.1111,0.0,2,0.3333,2,αυτοσ ηδει,2,αυτοσ ηδει
Luke,Luke 6:8,261,John,John 20:26-20:26,848,1,0.0993,0.0918,0.1111,0.1111,0.0714,0.0,2,0.1429,2,εισ μεσον,3,εισ εστη μεσον
Luke,Luke 6:8,261,John,John 20:19-20:19,841,1,0.0912,0.0795,0.0968,0.0968,0.0625,0.0,2,0.1429,2,εισ μεσον,3,εισ εστη μεσον
Luke,Luke 6:8,261,John,John 6:5-6:6,217,2,0.0887,0.0753,0.0938,0.0938,0.0588,0.0,2,0.1429,2,αυτοσ ηδει,3,αυτοσ ηδει τουσ
Luke,Luke 6:8,261,John,John 20:26-20:27,848,2,0.0883,0.0744,0.0976,0.1,0.0444,0.0,2,0.1429,2,εισ μεσον,4,εισ εστη μεσον χειρα
Luke,Luke 6:9,262,John,John 20:10-20:10,832,1,0.2151,0.1228,0.1429,0.1429,0.1429,0.0,2,0.5,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 6:9,262,John,John 7:50-7:50,333,1,0.1488,0.1081,0.125,0.125,0.1176,0.0,2,0.2857,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 6:9,262,John,John 4:48-4:48,160,1,0.1616,0.1073,0.125,0.125,0.125,0.0,2,0.3333,2,ιησουσ προσ,2,ιησουσ προσ
Luke,Luke 6:9,262,John,John 6:17-6:17,229,1,0.1079,0.0934,0.12,0.12,0.0741,0.0,2,0.1667,2,προσ αυτουσ,3,αυτουσ ιησουσ προσ
Luke,Luke 6:9,262,John,John 18:29-18:29,769,1,0.113,0.0883,0.1,0.1,0.1,0.0,2,0.2,2,προσ αυτουσ,2,αυτουσ προσ
Luke,Luke 6:10,263,John,John 9:26-9:26,421,1,0.1354,0.1007,0.1538,0.1667,0.0,0.0,2,0.3333,1,αυτω,2,αυτω εποιησεν
Luke,Luke 6:10,263,John,John 19:7-19:7,787,1,0.0935,0.0722,0.1111,0.1176,0.0,0.0,2,0.2222,1,αυτω,2,αυτω εποιησεν
Luke,Luke 6:10,263,John,John 9:25-9:26,420,2,0.0865,0.0616,0.0952,0.1,0.0,0.0,2,0.2222,1,αυτω,2,αυτω εποιησεν
Luke,Luke 6:10,263,John,John 9:26-9:27,421,2,0.0847,0.0589,0.0909,0.0952,0.0,0.0,2,0.2222,1,αυτω,2,αυτω εποιησεν
Luke,Luke 6:10,263,John,John 1:38-1:38,38,1,0.084,0.0579,0.0909,0.0952,0.0,0.0,2,0.2222,1,αυτουσ,2,αυτουσ αυτω
Luke,Luke 6:11,264,John,John 4:33-4:33,145,1,0.1698,0.1385,0.1538,0.1538,0.1538,0.0,2,0.2857,2,προσ αλληλουσ,2,αλληλουσ προσ
Luke,Luke 6:11,264,John,John 6:52-6:52,264,1,0.1512,0.1111,0.125,0.125,0.125,0.0,2,0.2857,2,προσ αλληλουσ,2,αλληλουσ προσ
Luke,Luke 6:11,264,John,John 2:3-2:3,54,1,0.1074,0.1076,0.1667,0.1667,0.0,0.0,1,0.1429,1,προσ,2,ιησου προσ
Luke,Luke 6:11,264,John,John 16:17-16:17,698,1,0.1485,0.1066,0.125,0.125,0.1111,0.0,2,0.2857,2,προσ αλληλουσ,2,αλληλουσ προσ
Luke,Luke 6:11,264,John,John 4:32-4:33,144,2,0.1414,0.0969,0.1111,0.1111,0.1053,0.0,2,0.2857,2,προσ αλληλουσ,2,αλληλουσ προσ
Luke,Luke 6:12,265,John,John 8:1-8:1,337,1,0.1978,0.1348,0.1538,0.1538,0.1538,0.0,2,0.4,2,εισ οροσ,2,εισ οροσ
Luke,Luke 6:12,265,John,John 6:3-6:3,215,1,0.1562,0.1181,0.1333,0.1333,0.1333,0.0,2,0.2857,2,εισ οροσ,2,εισ οροσ
Luke,Luke 6:12,265,John,John 7:53-8:1,336,2,0.1371,0.1172,0.1333,0.1333,0.1176,0.0,2,0.2222,2,εισ οροσ,2,εισ οροσ
Luke,Luke 6:12,265,John,John 1:43-1:43,43,1,0.1213,0.1015,0.1111,0.1111,0.1111,0.0,2,0.2,2,εξελθειν εισ,2,εισ εξελθειν
Luke,Luke 6:12,265,John,John 6:15-6:16,227,2,0.1175,0.0949,0.12,0.12,0.0769,0.0,2,0.2,2,εισ οροσ,3,εγενετο εισ οροσ
Luke,Luke 6:13,266,John,John 10:19-10:19,455,1,0.1081,0.0749,0.1176,0.1176,0.0,0.0,2,0.2857,1,εγενετο,2,εγενετο τουσ
Luke,Luke 6:13,266,John,John 9:14-9:14,409,1,0.0984,0.0717,0.1111,0.1111,0.0,0.0,2,0.25,1,ημερα,2,ημερα τουσ
Luke,Luke 6:13,266,John,John 20:24-20:24,846,1,0.0747,0.0706,0.1053,0.1053,0.0,0.0,1,0.1111,1,οτε,2,δωδεκα οτε
Luke,Luke 6:13,266,John,John 5:21-5:21,186,1,0.0862,0.07,0.1053,0.1053,0.0,0.0,2,0.2,1,τουσ,2,ουσ τουσ
Luke,Luke 6:13,266,John,John 10:35-10:35,471,1,0.0744,0.07,0.1053,0.1053,0.0,0.0,1,0.1111,1,εγενετο,2,εγενετο ουσ
